#Chip 	 Chn 	 Mem 	 BXID 	 Mean 	 Mean_err 	 RMS
145	2	7	0	-164.289	0.636029	8.24388	
145	2	7	1	-140.855	0.413731	5.90927	
145	2	8	0	-165.044	0.434567	5.94262	
145	2	8	1	-143.118	0.457557	5.58519	
145	2	9	0	-156.486	0.517985	6.42803	
145	2	9	1	-133.993	0.461385	5.594	
145	2	10	0	-161.2	0.548018	5.87684	
145	2	10	1	-138.443	0.558316	5.88223	
145	3	1	0	-167.553	0.362115	5.06961	
145	3	1	1	-144.436	0.276657	4.24107	
145	3	2	0	-182.401	0.384068	6.54044	
145	3	2	1	-158.659	0.276555	4.6028	
145	3	3	0	-174.343	0.29554	5.11891	
145	3	3	1	-149.714	0.535423	9.84363	
145	3	4	0	-171.548	0.48653	8.37058	
145	3	4	1	-149.088	0.471592	7.70588	
145	3	5	0	-173.071	0.302928	5.12298	
145	3	5	1	-149.931	0.346776	5.97622	
145	3	6	0	-180.679	0.578409	9.66134	
145	3	6	1	-158.837	0.292906	4.73204	
145	3	7	0	-174.037	0.583949	9.48804	
145	3	7	1	-150.624	0.319594	5.03297	
145	3	8	0	-175.324	0.311493	4.73429	
145	3	8	1	-152.133	0.515642	8.28243	
145	3	9	0	-169.032	0.79203	9.98711	
145	3	9	1	-147.049	0.343956	5.04338	
145	3	10	0	-174.022	0.429527	5.19	
145	3	10	1	-150.644	0.446184	5.50092	
145	3	11	0	-173.892	0.572849	5.72849	
145	3	11	1	-150.736	0.50804	5.37659	
145	4	1	0	-169.274	0.403711	4.87806	
145	4	1	1	-145.309	0.72393	8.50426	
145	4	2	0	-165.523	0.356741	4.74613	
145	4	2	1	-142.188	0.374911	4.6374	
145	4	3	0	-178.506	0.410523	5.53826	
145	4	3	1	-154.396	0.338822	4.92168	
145	4	4	0	-169.681	0.44136	5.9869	
145	4	4	1	-145.366	0.372706	5.40102	
145	4	5	0	-160.818	0.649801	8.83825	
145	4	5	1	-138.01	0.346672	4.39878	
145	4	6	0	-162.426	0.393946	5.1213	
145	4	6	1	-138.649	0.618709	8.25461	
145	4	7	0	-162.5	0.376386	4.76095	
145	4	7	1	-139.522	0.765431	9.08899	
145	4	8	0	-163.746	0.538364	6.41535	
145	4	8	1	-139.468	0.447271	5.23517	
145	4	9	0	-173.235	0.466465	5.19433	
145	4	9	1	-151.061	0.616054	6.66364	
145	4	10	1	-140.122	0.569108	5.80379	
145	6	1	0	-170.118	0.420317	4.95546	
145	6	1	1	-148.243	0.728711	7.81455	
145	6	2	0	-175.234	0.351435	4.54153	
145	6	2	1	-152.5	0.423619	5.1361	
145	6	3	0	-180.948	0.470368	5.77997	
145	6	3	1	-157.657	0.420212	5.06003	
145	6	4	0	-181.04	0.53686	6.79081	
145	6	4	1	-157.838	0.39419	4.84388	
145	6	5	0	-171.238	0.492114	5.92584	
145	6	5	1	-147.748	0.393736	4.82226	
145	6	6	0	-168.584	0.511191	6.00514	
145	6	6	1	-144.407	0.414189	5.23912	
145	6	7	0	-174.918	0.380787	4.34164	
145	6	7	1	-152.44	0.468643	5.23959	
145	6	8	1	-142.68	0.455523	4.84227	
145	7	1	0	-172.063	0.312272	4.43821	
145	7	1	1	-149.338	0.341911	4.99002	
145	7	2	0	-160.831	0.262556	4.38555	
145	7	2	1	-137.559	0.330356	5.34727	
145	7	3	0	-176.395	0.299083	4.7478	
145	7	3	1	-153.789	0.319098	5.00485	
145	7	4	0	-170.364	0.340213	5.6418	
145	7	4	1	-147.057	0.399861	6.14278	
145	7	5	0	-162.083	0.404148	6.70204	
145	7	5	1	-139.881	0.362862	5.56257	
145	7	6	0	-158.313	0.421752	6.29809	
145	7	6	1	-134.349	0.300804	4.97011	
145	7	7	0	-165.832	0.364671	5.68466	
145	7	7	1	-142.937	0.356563	5.20387	
145	7	8	0	-167.304	0.350493	5.09121	
145	7	8	1	-145.129	0.330994	4.80796	
145	7	9	0	-179.845	0.423839	5.22544	
145	7	9	1	-155.117	0.713243	8.99365	
145	7	10	0	-164.493	0.542618	6.60124	
145	7	10	1	-141.716	0.554182	6.07076	
145	7	11	1	-141.105	0.514057	5.56037	
145	8	1	0	-168.442	0.40284	4.93376	
145	8	1	1	-145.384	0.53965	7.07745	
145	8	2	0	-180.852	0.3652	5.2161	
145	8	2	1	-157.085	0.341829	4.76112	
145	8	3	0	-163.846	0.373359	5.21367	
145	8	3	1	-140.812	0.370244	5.17018	
145	8	4	0	-176.958	0.380947	5.54668	
145	8	4	1	-152.392	0.350385	5.12569	
145	8	5	0	-164.505	0.373044	5.34118	
145	8	5	1	-141.645	0.452744	6.60758	
145	8	6	0	-164.806	0.41876	5.87757	
145	8	6	1	-141.236	0.353732	5.16254	
145	8	7	0	-168.9	0.397996	5.5148	
145	8	7	1	-146.711	0.434082	5.45632	
145	8	8	0	-161.063	0.682921	8.74566	
145	8	8	1	-138.464	0.458011	5.90106	
145	8	9	0	-154.5	0.491809	5.88118	
145	8	9	1	-131.459	0.452035	5.60961	
145	8	10	1	-140.005	0.59248	6.04214	
145	9	1	0	-166.365	0.573322	5.98565	
145	9	1	1	-142.328	0.342014	3.80851	
145	9	2	0	-152.854	0.406924	4.76293	
145	9	2	1	-130.479	0.396896	4.86096	
145	9	3	0	-162.014	0.375875	4.7097	
145	9	3	1	-138.974	0.396792	5.08141	
145	9	4	0	-154.519	0.434318	5.51088	
145	9	4	1	-130.866	0.38594	4.86652	
145	9	5	0	-155.657	0.466524	5.71373	
145	9	5	1	-132.197	0.389508	4.70644	
145	9	6	0	-170.823	0.464863	5.30025	
145	9	6	1	-147.82	0.552449	6.25025	
145	9	7	0	-161.175	0.491353	5.55902	
145	9	7	1	-137.132	0.46675	5.09164	
145	9	8	0	-168.951	0.547439	6.36067	
145	9	9	1	-134.038	0.699824	7.40624	
145	10	1	0	-176.336	0.389901	4.49656	
145	10	1	1	-152.54	0.353894	4.43428	
145	10	2	0	-169.533	0.332375	4.6175	
145	10	2	1	-146.409	0.333006	4.48014	
145	10	3	0	-175.165	0.369072	5.06047	
145	10	3	1	-151.835	0.35634	5.01415	
145	10	4	0	-173.991	0.376014	5.05875	
145	10	4	1	-150.373	0.30001	4.59906	
145	10	5	0	-170.351	0.739184	9.86194	
145	10	5	1	-147.446	0.488011	7.05509	
145	10	6	0	-172.302	0.304175	4.23666	
145	10	6	1	-149.233	0.313421	4.26298	
145	10	7	0	-172.916	0.456671	6.04118	
145	10	7	1	-150.047	0.382556	5.20332	
145	10	8	0	-169.852	0.51384	5.85868	
145	10	8	1	-146.093	0.404017	5.32935	
145	10	9	0	-178.252	0.517244	5.98753	
145	10	9	1	-155.492	0.467645	5.18643	
145	10	10	0	-178.247	0.648551	6.61395	
145	11	1	0	-173.31	0.401681	5.22185	
145	11	1	1	-149.857	0.334255	4.25438	
145	11	2	0	-179.871	0.495816	7.28698	
145	11	2	1	-156.743	0.373898	5.35341	
145	11	3	0	-168.376	0.291482	4.67281	
145	11	3	1	-144.991	0.298196	4.49278	
145	11	4	0	-187.338	0.345697	5.16236	
145	11	4	1	-163.705	0.305985	4.57956	
145	11	5	0	-174.665	0.313745	5.02971	
145	11	5	1	-152.08	0.331551	4.9065	
145	11	6	0	-175.135	0.375638	5.43054	
145	11	6	1	-152.563	0.320242	4.48339	
145	11	7	0	-181.762	0.490233	6.6136	
145	11	7	1	-158.82	0.356195	5.08748	
145	11	8	0	-171.173	0.47801	6.17725	
145	11	8	1	-148.235	0.443993	5.72045	
145	11	9	0	-171.142	0.541293	6.71727	
145	11	9	1	-148.092	0.411265	5.03695	
145	11	10	0	-173.481	0.613167	6.40165	
145	11	10	1	-150.377	0.4057	4.78313	
145	12	1	0	-179.011	0.334776	4.59022	
145	12	1	1	-156.202	0.323942	4.39417	
145	12	2	0	-193.472	0.294348	4.4348	
145	12	2	1	-170.246	0.291354	4.38001	
145	12	3	0	-181.405	0.318098	4.95866	
145	12	3	1	-159.285	0.440508	6.97896	
145	12	4	0	-161.206	0.308503	4.79917	
145	12	4	1	-139.424	0.622392	9.9971	
145	12	5	0	-189.026	0.345207	5.1781	
145	12	5	1	-165.213	0.646083	9.79833	
145	12	6	0	-172.157	0.390602	5.72735	
145	12	6	1	-148.856	0.359971	5.37551	
145	12	7	0	-172.324	0.575675	8.32244	
145	12	7	1	-149.322	0.408707	5.69263	
145	12	8	0	-172.266	0.41349	5.35944	
145	12	8	1	-149.494	0.45605	6.25304	
145	12	9	0	-179.041	0.443382	5.69535	
145	12	9	1	-157.194	0.467467	5.83866	
145	12	10	0	-179.221	0.610411	6.63077	
145	12	10	1	-155.491	0.565291	6.1666	
145	13	1	0	-177.281	0.371472	5.39595	
145	13	1	1	-154.513	0.299363	4.67619	
145	13	2	0	-162.877	0.261564	4.44659	
145	13	2	1	-140.493	0.25716	4.4911	
145	13	3	0	-182.538	0.283627	4.96955	
145	13	3	1	-159.728	0.325114	5.76103	
145	13	4	0	-157.706	0.327468	5.37088	
145	13	4	1	-135.263	0.280743	4.72282	
145	13	5	0	-178.636	0.280436	4.65895	
145	13	5	1	-155.664	0.55061	9.39271	
145	13	6	0	-166.115	0.319229	5.18685	
145	13	6	1	-142.941	0.308833	5.16776	
145	13	7	0	-183.568	0.596079	9.09875	
145	13	7	1	-160.399	0.353656	5.60296	
145	13	8	0	-180.416	0.377659	5.69	
145	13	8	1	-157.444	0.406661	6.08634	
145	13	9	0	-169.238	0.388441	5.64244	
145	13	9	1	-146.598	0.625438	8.66632	
145	13	10	0	-171.122	0.428539	5.79717	
145	13	10	1	-148.151	0.66219	8.73489	
145	13	11	0	-171.5	0.599769	6.37563	
145	13	11	1	-147.964	0.443039	4.83299	
145	15	1	0	-173.1	0.301589	4.73984	
145	15	1	1	-149.292	0.342391	4.79348	
145	15	2	0	-163.127	0.554638	8.89153	
145	15	2	1	-140.673	0.612934	9.90225	
145	15	3	0	-156.675	0.303773	4.94506	
145	15	3	1	-133.978	0.287717	4.66599	
145	15	4	0	-164.912	0.312567	4.96185	
145	15	4	1	-142.643	0.307785	5.01982	
145	15	5	0	-163.06	0.292572	4.80745	
145	15	5	1	-139.833	0.351018	5.35805	
145	15	6	0	-169.32	0.601699	9.72075	
145	15	6	1	-146.313	0.339058	5.25266	
145	15	7	0	-150.892	0.440807	6.37267	
145	15	7	1	-128.406	0.43581	6.4641	
145	15	8	0	-160.486	0.355324	5.36528	
145	15	8	1	-137.185	0.361862	5.34282	
145	15	9	0	-160.016	0.379765	5.6838	
145	15	9	1	-136.479	0.345768	4.96271	
145	15	10	0	-158.843	0.544478	6.62387	
145	15	10	1	-135.034	0.506023	5.65751	
145	15	11	0	-160.105	0.573837	6.46681	
145	15	11	1	-137.103	0.726115	8.46788	
145	16	1	0	-161.336	0.409926	5.02054	
145	16	1	1	-137.286	0.31312	4.20094	
145	16	2	0	-153.317	0.656204	9.5093	
145	16	2	1	-131.553	0.271466	4.37726	
145	16	3	0	-156.5	0.375577	5.41665	
145	16	3	1	-134.122	0.593525	8.92264	
145	16	4	0	-146.649	0.321968	4.91463	
145	16	4	1	-122.99	0.342722	4.95468	
145	16	5	0	-144.026	0.282337	4.31892	
145	16	5	1	-121.65	0.320678	4.59141	
145	16	6	0	-145.965	0.349382	5.33308	
145	16	6	1	-123.141	0.371395	5.44572	
145	16	7	0	-145.401	0.487609	6.84391	
145	16	7	1	-121.625	0.35551	5.09013	
145	16	8	0	-143.254	0.669707	9.18256	
145	16	8	1	-120.239	0.466421	6.41223	
145	16	9	0	-145.325	0.375102	5.01853	
145	16	9	1	-121.641	0.491529	5.95948	
145	16	10	0	-148.149	0.540999	5.99997	
145	16	10	1	-124.317	0.54934	5.70891	
145	16	11	1	-126.127	0.630628	6.49271	
145	17	1	0	-175.529	0.419715	5.05403	
145	17	1	1	-151.787	0.388168	4.84822	
145	17	2	0	-184.699	0.362456	5.02234	
145	17	2	1	-162.085	0.31433	4.60899	
145	17	3	0	-181.236	0.302003	4.58011	
145	17	3	1	-157.423	0.315585	4.50746	
145	17	4	0	-177.011	0.586253	9.1011	
145	17	4	1	-152.528	0.655738	9.70403	
145	17	5	0	-171.525	0.426518	6.23943	
145	17	5	1	-148.946	0.330882	4.7375	
145	17	6	0	-179.859	0.409982	5.78351	
145	17	6	1	-156.845	0.333849	4.58966	
145	17	7	0	-171.327	0.403809	5.4924	
145	17	7	1	-147.94	0.391514	5.50909	
145	17	8	0	-172.205	0.434646	5.97539	
145	17	8	1	-148.699	0.420978	5.83324	
145	17	9	0	-180.174	0.475008	5.81763	
145	17	9	1	-157.323	0.40358	5.07292	
145	17	10	0	-177.018	0.564766	6.26356	
145	17	10	1	-153.589	0.569376	6.76096	
145	18	1	0	-175.862	0.380813	4.66399	
145	18	1	1	-153.912	0.367115	4.52609	
145	18	2	0	-176.288	0.351309	4.94335	
145	18	2	1	-154.367	0.274385	3.94771	
145	18	3	0	-178.023	0.374505	5.36209	
145	18	3	1	-154.475	0.360944	5.15531	
145	18	4	0	-169.017	0.314876	4.76495	
145	18	4	1	-145.996	0.35377	5.40006	
145	18	5	0	-178.035	0.61698	8.91957	
145	18	5	1	-155.5	0.361621	5.08846	
145	18	6	0	-170.223	0.462155	6.09624	
145	18	6	1	-146.536	0.403513	5.30739	
145	18	7	0	-171.113	0.440155	5.63673	
145	18	7	1	-148.861	0.411731	5.61526	
145	18	8	0	-155.792	0.499182	6.3142	
145	18	8	1	-132.266	0.413743	5.39455	
145	18	9	0	-155.15	0.435737	4.96816	
145	18	9	1	-131.965	0.702513	7.56629	
145	18	10	0	-166.294	0.632381	6.35535	
145	19	1	0	-165.415	0.405345	5.09511	
145	19	1	1	-141.86	0.409973	4.83351	
145	19	2	0	-162.223	0.357539	4.77017	
145	19	2	1	-138.768	0.313549	4.2067	
145	19	3	0	-170.028	0.398264	5.25347	
145	19	3	1	-147.435	0.31521	4.56783	
145	19	4	0	-164.636	0.333531	4.85628	
145	19	4	1	-142.267	0.600966	8.52017	
145	19	5	0	-160.835	0.370616	5.33224	
145	19	5	1	-137.949	0.376146	5.45088	
145	19	6	0	-164.523	0.417792	5.65178	
145	19	6	1	-140.983	0.408355	5.59908	
145	19	7	0	-163.086	0.739442	9.49831	
145	19	7	1	-140.952	0.474544	6.07713	
145	19	8	0	-168.396	0.509007	6.3575	
145	19	8	1	-144.178	0.51484	6.53259	
145	19	9	0	-181.125	0.48892	5.8056	
145	19	9	1	-158.828	0.475889	5.29928	
145	20	1	0	-163.198	0.401916	4.82299	
145	20	1	1	-140.232	0.355214	4.47908	
145	20	2	0	-173.48	0.340848	4.92758	
145	20	2	1	-150.548	0.365841	5.08242	
145	20	3	0	-157.261	0.355051	5.5233	
145	20	3	1	-133.825	0.335242	4.30627	
145	20	4	0	-161.511	0.382125	5.36338	
145	20	4	1	-137.951	0.324669	4.48702	
145	20	5	0	-155.1	0.518931	7.01997	
145	20	5	1	-131.978	0.398983	5.48511	
145	20	6	0	-160.883	0.367134	5.11359	
145	20	6	1	-138.11	0.435898	6.19528	
145	20	7	0	-164.718	0.521302	6.67592	
145	20	7	1	-141.874	0.465343	5.88618	
145	20	8	0	-154.704	0.461925	5.93354	
145	20	8	1	-131.488	0.465465	6.12224	
145	20	9	0	-170.337	0.556011	6.50794	
145	20	9	1	-147.024	0.421451	4.80528	
145	20	10	0	-166.143	0.891968	9.68925	
145	20	10	1	-143.125	0.615991	6.66296	
145	21	1	0	-177.736	0.417638	4.90614	
145	21	1	1	-154.983	0.385377	4.71988	
145	21	2	0	-157.906	0.356596	4.69028	
145	21	2	1	-134.341	0.366987	4.65654	
145	21	3	0	-182.287	0.36432	4.91494	
145	21	3	1	-159.235	0.367561	4.73569	
145	21	4	0	-167.985	0.300521	4.05425	
145	21	4	1	-144.25	0.380796	4.96497	
145	21	5	0	-172.113	0.413347	5.48366	
145	21	5	1	-149.301	0.460367	6.05519	
145	21	6	0	-158.821	0.440525	5.72682	
145	21	6	1	-136.058	0.369347	4.59833	
145	21	7	0	-165.21	0.707176	8.97305	
145	21	7	1	-141.408	0.443412	5.89921	
145	21	8	0	-151.327	0.362979	4.78802	
145	21	8	1	-127.061	0.568129	6.37723	
145	21	9	0	-175.438	0.555692	6.01073	
145	21	9	1	-151.944	0.43349	5.11077	
